,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
158269,WY,"Casper, WY",Cement Masons and Concrete Finishers,detailed,"35,550"
158270,WY,"Casper, WY",Construction Laborers,detailed,"31,470"
158271,WY,"Casper, WY","Paving, Surfacing, and Tamping Equipment Operators",detailed,"40,410"
158272,WY,"Casper, WY",Operating Engineers and Other Construction Equipment Operators,detailed,"47,420"
158273,WY,"Casper, WY",Electricians,detailed,"56,060"
158274,WY,"Casper, WY","Insulation Workers, Mechanical",detailed,"40,600"
158275,WY,"Casper, WY","Painters, Construction and Maintenance",detailed,"35,400"
158276,WY,"Casper, WY","Plumbers, Pipefitters, and Steamfitters",detailed,"46,890"
158277,WY,"Casper, WY",Roofers,detailed,"35,700"
158278,WY,"Casper, WY","Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"29,130"
158279,WY,"Casper, WY",Construction and Building Inspectors,detailed,"40,590"
158280,WY,"Casper, WY","Derrick Operators, Oil and Gas",detailed,"57,230"
158281,WY,"Casper, WY","Rotary Drill Operators, Oil and Gas",detailed,"59,500"
158282,WY,"Casper, WY","Service Unit Operators, Oil, Gas, and Mining",detailed,"47,100"
158283,WY,"Casper, WY","Roustabouts, Oil and Gas",detailed,"41,730"
158284,WY,"Casper, WY",Helpers--Extraction Workers,detailed,"34,900"
158286,WY,"Casper, WY","First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"71,610"
158287,WY,"Casper, WY","Computer, Automated Teller, and Office Machine Repairers",detailed,"39,330"
158288,WY,"Casper, WY","Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"48,500"
158289,WY,"Casper, WY",Automotive Body and Related Repairers,detailed,"38,720"
158290,WY,"Casper, WY",Automotive Service Technicians and Mechanics,detailed,"43,560"
158291,WY,"Casper, WY",Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"50,810"
158292,WY,"Casper, WY","Mobile Heavy Equipment Mechanics, Except Engines",detailed,"57,040"
158293,WY,"Casper, WY",Tire Repairers and Changers,detailed,"33,700"
158294,WY,"Casper, WY","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"51,560"
158295,WY,"Casper, WY",Industrial Machinery Mechanics,detailed,"53,600"
158296,WY,"Casper, WY",Electrical Power-Line Installers and Repairers,detailed,"80,380"
158297,WY,"Casper, WY","Maintenance and Repair Workers, General",detailed,"35,560"
158298,WY,"Casper, WY","Helpers--Installation, Maintenance, and Repair Workers",detailed,"37,830"
158300,WY,"Casper, WY",First-Line Supervisors of Production and Operating Workers,detailed,"74,450"
158301,WY,"Casper, WY",Electrical and Electronic Equipment Assemblers,detailed,"30,600"
158302,WY,"Casper, WY",Structural Metal Fabricators and Fitters,detailed,"50,720"
158303,WY,"Casper, WY",Team Assemblers,detailed,"34,100"
158304,WY,"Casper, WY","Assemblers and Fabricators, All Other",detailed,"30,910"
158305,WY,"Casper, WY",Machinists,detailed,"50,160"
158306,WY,"Casper, WY","Welders, Cutters, Solderers, and Brazers",detailed,"47,660"
158307,WY,"Casper, WY",Laundry and Dry-Cleaning Workers,detailed,"21,120"
158308,WY,"Casper, WY","Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"71,570"
158309,WY,"Casper, WY","Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"46,210"
158310,WY,"Casper, WY","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"43,250"
