,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
57967,KY,"Bowling Green, KY",Veterinary Assistants and Laboratory Animal Caretakers,detailed,"20,710"
57968,KY,"Bowling Green, KY",Phlebotomists,detailed,"26,050"
57969,KY,"Bowling Green, KY","Healthcare Support Workers, All Other",detailed,"25,390"
57971,KY,"Bowling Green, KY",First-Line Supervisors of Police and Detectives,detailed,"58,000"
57972,KY,"Bowling Green, KY",First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,*
57973,KY,"Bowling Green, KY",Firefighters,detailed,"22,010"
57974,KY,"Bowling Green, KY",Detectives and Criminal Investigators,detailed,"74,620"
57975,KY,"Bowling Green, KY",Police and Sheriff's Patrol Officers,detailed,"37,350"
57976,KY,"Bowling Green, KY",Security Guards,detailed,"24,810"
57977,KY,"Bowling Green, KY","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"18,300"
57979,KY,"Bowling Green, KY",First-Line Supervisors of Food Preparation and Serving Workers,detailed,"34,510"
57980,KY,"Bowling Green, KY","Cooks, Institution and Cafeteria",detailed,"23,020"
57981,KY,"Bowling Green, KY","Cooks, Restaurant",detailed,"21,060"
57982,KY,"Bowling Green, KY",Food Preparation Workers,detailed,"20,820"
57983,KY,"Bowling Green, KY",Bartenders,detailed,"20,380"
57984,KY,"Bowling Green, KY","Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"17,990"
57985,KY,"Bowling Green, KY",Waiters and Waitresses,detailed,"28,320"
57986,KY,"Bowling Green, KY",Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"17,170"
57987,KY,"Bowling Green, KY",Dishwashers,detailed,"19,630"
57988,KY,"Bowling Green, KY","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"18,350"
57990,KY,"Bowling Green, KY",First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"26,200"
57991,KY,"Bowling Green, KY","First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"34,560"
57992,KY,"Bowling Green, KY","Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"21,530"
57993,KY,"Bowling Green, KY",Maids and Housekeeping Cleaners,detailed,"17,700"
57994,KY,"Bowling Green, KY",Pest Control Workers,detailed,"27,420"
57995,KY,"Bowling Green, KY",Landscaping and Groundskeeping Workers,detailed,"24,180"
57997,KY,"Bowling Green, KY",First-Line Supervisors of Personal Service Workers,detailed,"32,640"
57998,KY,"Bowling Green, KY",Nonfarm Animal Caretakers,detailed,"18,640"
57999,KY,"Bowling Green, KY",Amusement and Recreation Attendants,detailed,"21,330"
58000,KY,"Bowling Green, KY","Morticians, Undertakers, and Funeral Directors",detailed,"35,020"
58001,KY,"Bowling Green, KY","Hairdressers, Hairstylists, and Cosmetologists",detailed,"20,540"
58002,KY,"Bowling Green, KY",Childcare Workers,detailed,"19,010"
58003,KY,"Bowling Green, KY",Personal Care Aides,detailed,"20,570"
58004,KY,"Bowling Green, KY",Fitness Trainers and Aerobics Instructors,detailed,"32,400"
58005,KY,"Bowling Green, KY",Recreation Workers,detailed,"23,790"
58006,KY,"Bowling Green, KY",Residential Advisors,detailed,"17,740"
58008,KY,"Bowling Green, KY",First-Line Supervisors of Retail Sales Workers,detailed,"33,360"
58009,KY,"Bowling Green, KY",First-Line Supervisors of Non-Retail Sales Workers,detailed,"49,160"
58010,KY,"Bowling Green, KY",Cashiers,detailed,"18,360"
58011,KY,"Bowling Green, KY",Counter and Rental Clerks,detailed,"26,450"
58012,KY,"Bowling Green, KY",Parts Salespersons,detailed,"31,340"
58013,KY,"Bowling Green, KY",Retail Salespersons,detailed,"23,550"
58014,KY,"Bowling Green, KY",Advertising Sales Agents,detailed,"41,060"
58015,KY,"Bowling Green, KY",Insurance Sales Agents,detailed,"48,570"
58016,KY,"Bowling Green, KY","Securities, Commodities, and Financial Services Sales Agents",detailed,"52,590"
58017,KY,"Bowling Green, KY","Sales Representatives, Services, All Other",detailed,"40,940"
58018,KY,"Bowling Green, KY","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"85,770"
58019,KY,"Bowling Green, KY","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"58,900"
58020,KY,"Bowling Green, KY",Real Estate Sales Agents,detailed,"24,310"
58021,KY,"Bowling Green, KY",Telemarketers,detailed,"25,600"
58023,KY,"Bowling Green, KY",First-Line Supervisors of Office and Administrative Support Workers,detailed,"46,210"
58024,KY,"Bowling Green, KY","Switchboard Operators, Including Answering Service",detailed,"22,290"
58025,KY,"Bowling Green, KY",Bill and Account Collectors,detailed,"31,210"
58026,KY,"Bowling Green, KY",Billing and Posting Clerks,detailed,"29,400"
58027,KY,"Bowling Green, KY","Bookkeeping, Accounting, and Auditing Clerks",detailed,"32,980"
58028,KY,"Bowling Green, KY",Payroll and Timekeeping Clerks,detailed,"38,780"
58029,KY,"Bowling Green, KY",Procurement Clerks,detailed,*
58030,KY,"Bowling Green, KY",Tellers,detailed,"26,310"
