,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
127482,TN,"Chattanooga, TN-GA","Business Teachers, Postsecondary",detailed,"70,710"
127483,TN,"Chattanooga, TN-GA","Mathematical Science Teachers, Postsecondary",detailed,"55,860"
127484,TN,"Chattanooga, TN-GA","Biological Science Teachers, Postsecondary",detailed,"56,710"
127485,TN,"Chattanooga, TN-GA","Psychology Teachers, Postsecondary",detailed,"48,080"
127486,TN,"Chattanooga, TN-GA","Health Specialties Teachers, Postsecondary",detailed,"62,450"
127487,TN,"Chattanooga, TN-GA","Nursing Instructors and Teachers, Postsecondary",detailed,"67,950"
127488,TN,"Chattanooga, TN-GA","Education Teachers, Postsecondary",detailed,"47,610"
127489,TN,"Chattanooga, TN-GA","Art, Drama, and Music Teachers, Postsecondary",detailed,"47,930"
127490,TN,"Chattanooga, TN-GA","English Language and Literature Teachers, Postsecondary",detailed,"43,370"
127491,TN,"Chattanooga, TN-GA","Recreation and Fitness Studies Teachers, Postsecondary",detailed,"31,710"
127492,TN,"Chattanooga, TN-GA","Vocational Education Teachers, Postsecondary",detailed,"39,510"
127493,TN,"Chattanooga, TN-GA","Postsecondary Teachers, All Other",detailed,"57,980"
127494,TN,"Chattanooga, TN-GA","Preschool Teachers, Except Special Education",detailed,"25,240"
127495,TN,"Chattanooga, TN-GA","Kindergarten Teachers, Except Special Education",detailed,"52,850"
127496,TN,"Chattanooga, TN-GA","Elementary School Teachers, Except Special Education",detailed,"50,280"
127497,TN,"Chattanooga, TN-GA","Middle School Teachers, Except Special and Career/Technical Education",detailed,"50,950"
127498,TN,"Chattanooga, TN-GA","Secondary School Teachers, Except Special and Career/Technical Education",detailed,"49,410"
127499,TN,"Chattanooga, TN-GA","Career/Technical Education Teachers, Secondary School",detailed,"55,320"
127500,TN,"Chattanooga, TN-GA","Special Education Teachers, Kindergarten and Elementary School",detailed,"42,420"
127501,TN,"Chattanooga, TN-GA","Special Education Teachers, Middle School",detailed,"51,050"
127502,TN,"Chattanooga, TN-GA","Special Education Teachers, Secondary School",detailed,"51,940"
127503,TN,"Chattanooga, TN-GA",Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,"50,300"
127504,TN,"Chattanooga, TN-GA",Self-Enrichment Education Teachers,detailed,"23,970"
