,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
38550,GA,"Albany, GA",First-Line Supervisors of Retail Sales Workers,detailed,"34,640"
38551,GA,"Albany, GA",First-Line Supervisors of Non-Retail Sales Workers,detailed,"64,470"
38552,GA,"Albany, GA",Cashiers,detailed,"18,620"
38553,GA,"Albany, GA",Counter and Rental Clerks,detailed,"24,930"
38554,GA,"Albany, GA",Parts Salespersons,detailed,"28,140"
38555,GA,"Albany, GA",Retail Salespersons,detailed,"23,620"
38556,GA,"Albany, GA",Insurance Sales Agents,detailed,"79,490"
38557,GA,"Albany, GA","Sales Representatives, Services, All Other",detailed,"45,360"
38558,GA,"Albany, GA","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"74,800"
38559,GA,"Albany, GA","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"51,060"
38560,GA,"Albany, GA",Real Estate Sales Agents,detailed,"39,540"
38561,GA,"Albany, GA",Telemarketers,detailed,"21,110"
38563,GA,"Albany, GA",First-Line Supervisors of Office and Administrative Support Workers,detailed,"48,500"
38564,GA,"Albany, GA","Switchboard Operators, Including Answering Service",detailed,"24,750"
38565,GA,"Albany, GA",Bill and Account Collectors,detailed,"31,520"
38566,GA,"Albany, GA",Billing and Posting Clerks,detailed,"30,340"
38567,GA,"Albany, GA","Bookkeeping, Accounting, and Auditing Clerks",detailed,"32,920"
38568,GA,"Albany, GA",Payroll and Timekeeping Clerks,detailed,"37,650"
38569,GA,"Albany, GA",Procurement Clerks,detailed,"44,170"
38570,GA,"Albany, GA",Tellers,detailed,"23,090"
38571,GA,"Albany, GA","Court, Municipal, and License Clerks",detailed,"28,420"
38572,GA,"Albany, GA",Customer Service Representatives,detailed,"28,040"
38573,GA,"Albany, GA","Hotel, Motel, and Resort Desk Clerks",detailed,"18,890"
38574,GA,"Albany, GA","Library Assistants, Clerical",detailed,"22,120"
38575,GA,"Albany, GA",Loan Interviewers and Clerks,detailed,"36,700"
38576,GA,"Albany, GA",Order Clerks,detailed,"30,230"
38577,GA,"Albany, GA","Human Resources Assistants, Except Payroll and Timekeeping",detailed,"31,080"
38578,GA,"Albany, GA",Receptionists and Information Clerks,detailed,"25,780"
38579,GA,"Albany, GA","Police, Fire, and Ambulance Dispatchers",detailed,"24,580"
38580,GA,"Albany, GA","Dispatchers, Except Police, Fire, and Ambulance",detailed,"38,630"
38581,GA,"Albany, GA",Postal Service Clerks,detailed,"45,990"
38582,GA,"Albany, GA",Postal Service Mail Carriers,detailed,"52,310"
38583,GA,"Albany, GA","Production, Planning, and Expediting Clerks",detailed,"58,590"
38584,GA,"Albany, GA","Shipping, Receiving, and Traffic Clerks",detailed,"31,950"
38585,GA,"Albany, GA",Stock Clerks and Order Fillers,detailed,"22,490"
38586,GA,"Albany, GA",Executive Secretaries and Executive Administrative Assistants,detailed,"44,030"
38587,GA,"Albany, GA",Legal Secretaries,detailed,"30,730"
38588,GA,"Albany, GA",Medical Secretaries,detailed,"30,250"
38589,GA,"Albany, GA","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"28,810"
38590,GA,"Albany, GA",Data Entry Keyers,detailed,"25,160"
38591,GA,"Albany, GA",Insurance Claims and Policy Processing Clerks,detailed,"32,350"
38592,GA,"Albany, GA","Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"22,330"
38593,GA,"Albany, GA","Office Clerks, General",detailed,"24,710"
38594,GA,"Albany, GA",Statistical Assistants,detailed,"26,370"
38596,GA,"Albany, GA",Agricultural Equipment Operators,detailed,"22,520"
38597,GA,"Albany, GA","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"18,500"
38599,GA,"Albany, GA",First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"54,920"
38600,GA,"Albany, GA",Carpenters,detailed,"32,680"
38601,GA,"Albany, GA",Cement Masons and Concrete Finishers,detailed,"30,940"
38602,GA,"Albany, GA",Construction Laborers,detailed,"26,560"
38603,GA,"Albany, GA",Operating Engineers and Other Construction Equipment Operators,detailed,"30,910"
38604,GA,"Albany, GA",Electricians,detailed,"45,250"
38605,GA,"Albany, GA","Painters, Construction and Maintenance",detailed,"42,350"
38606,GA,"Albany, GA","Plumbers, Pipefitters, and Steamfitters",detailed,"38,450"
38607,GA,"Albany, GA",Sheet Metal Workers,detailed,"39,560"
38608,GA,"Albany, GA",Helpers--Electricians,detailed,"21,620"
38609,GA,"Albany, GA",Highway Maintenance Workers,detailed,"24,750"
38611,GA,"Albany, GA","First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"59,720"
38612,GA,"Albany, GA","Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"59,230"
38613,GA,"Albany, GA","Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"57,440"
38614,GA,"Albany, GA",Security and Fire Alarm Systems Installers,detailed,"31,400"
38615,GA,"Albany, GA",Automotive Body and Related Repairers,detailed,"55,090"
38616,GA,"Albany, GA",Automotive Service Technicians and Mechanics,detailed,"33,770"
38617,GA,"Albany, GA",Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"38,800"
38618,GA,"Albany, GA",Farm Equipment Mechanics and Service Technicians,detailed,"34,600"
38619,GA,"Albany, GA","Mobile Heavy Equipment Mechanics, Except Engines",detailed,"52,680"
38620,GA,"Albany, GA","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"36,780"
38621,GA,"Albany, GA",Home Appliance Repairers,detailed,"31,590"
38622,GA,"Albany, GA",Industrial Machinery Mechanics,detailed,"53,370"
38623,GA,"Albany, GA",Electrical Power-Line Installers and Repairers,detailed,"47,640"
38624,GA,"Albany, GA",Telecommunications Line Installers and Repairers,detailed,"34,040"
38625,GA,"Albany, GA","Maintenance and Repair Workers, General",detailed,"33,010"
38626,GA,"Albany, GA","Helpers--Installation, Maintenance, and Repair Workers",detailed,"25,800"
38628,GA,"Albany, GA",First-Line Supervisors of Production and Operating Workers,detailed,"57,940"
38629,GA,"Albany, GA",Team Assemblers,detailed,"30,580"
38630,GA,"Albany, GA","Assemblers and Fabricators, All Other",detailed,"17,700"
38631,GA,"Albany, GA",Butchers and Meat Cutters,detailed,"27,930"
38632,GA,"Albany, GA","Meat, Poultry, and Fish Cutters and Trimmers",detailed,"18,440"
38633,GA,"Albany, GA",Machinists,detailed,"50,470"
38634,GA,"Albany, GA","Welders, Cutters, Solderers, and Brazers",detailed,"50,030"
38635,GA,"Albany, GA",Printing Press Operators,detailed,"21,910"
38636,GA,"Albany, GA",Laundry and Dry-Cleaning Workers,detailed,"19,350"
38637,GA,"Albany, GA","Pressers, Textile, Garment, and Related Materials",detailed,"21,290"
38638,GA,"Albany, GA",Cabinetmakers and Bench Carpenters,detailed,"25,630"
38639,GA,"Albany, GA","Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"21,680"
38640,GA,"Albany, GA",Water and Wastewater Treatment Plant and System Operators,detailed,"35,200"
