,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
43659,IA,"Ames, IA",Recreation Workers,detailed,"26,590"
43660,IA,"Ames, IA",Residential Advisors,detailed,"27,960"
43662,IA,"Ames, IA",First-Line Supervisors of Retail Sales Workers,detailed,"35,660"
43663,IA,"Ames, IA",Cashiers,detailed,"19,790"
43664,IA,"Ames, IA",Counter and Rental Clerks,detailed,"25,260"
43665,IA,"Ames, IA",Parts Salespersons,detailed,"35,800"
43666,IA,"Ames, IA",Retail Salespersons,detailed,"24,040"
43667,IA,"Ames, IA",Insurance Sales Agents,detailed,"49,320"
43668,IA,"Ames, IA","Securities, Commodities, and Financial Services Sales Agents",detailed,"81,540"
43669,IA,"Ames, IA","Sales Representatives, Services, All Other",detailed,"58,000"
43670,IA,"Ames, IA","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"71,750"
43671,IA,"Ames, IA","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"73,020"
43672,IA,"Ames, IA",Real Estate Sales Agents,detailed,"49,980"
43673,IA,"Ames, IA",Telemarketers,detailed,"25,040"
43675,IA,"Ames, IA",First-Line Supervisors of Office and Administrative Support Workers,detailed,"42,730"
43676,IA,"Ames, IA",Billing and Posting Clerks,detailed,"32,260"
43677,IA,"Ames, IA","Bookkeeping, Accounting, and Auditing Clerks",detailed,"34,700"
43678,IA,"Ames, IA",Tellers,detailed,"25,310"
43679,IA,"Ames, IA","Court, Municipal, and License Clerks",detailed,"43,640"
43680,IA,"Ames, IA",Customer Service Representatives,detailed,"33,900"
43681,IA,"Ames, IA",File Clerks,detailed,"44,730"
43682,IA,"Ames, IA","Hotel, Motel, and Resort Desk Clerks",detailed,"19,450"
43683,IA,"Ames, IA","Library Assistants, Clerical",detailed,"39,040"
43684,IA,"Ames, IA",New Accounts Clerks,detailed,"36,540"
43685,IA,"Ames, IA","Human Resources Assistants, Except Payroll and Timekeeping",detailed,"43,580"
43686,IA,"Ames, IA",Receptionists and Information Clerks,detailed,"28,060"
43687,IA,"Ames, IA","Information and Record Clerks, All Other",detailed,"40,510"
43688,IA,"Ames, IA","Police, Fire, and Ambulance Dispatchers",detailed,"43,080"
43689,IA,"Ames, IA",Postal Service Mail Carriers,detailed,"50,650"
43690,IA,"Ames, IA","Production, Planning, and Expediting Clerks",detailed,"43,350"
43691,IA,"Ames, IA","Shipping, Receiving, and Traffic Clerks",detailed,"32,510"
43692,IA,"Ames, IA",Stock Clerks and Order Fillers,detailed,*
43693,IA,"Ames, IA",Executive Secretaries and Executive Administrative Assistants,detailed,"43,700"
43694,IA,"Ames, IA",Legal Secretaries,detailed,"35,520"
43695,IA,"Ames, IA",Medical Secretaries,detailed,"31,650"
43696,IA,"Ames, IA","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"38,650"
43697,IA,"Ames, IA",Data Entry Keyers,detailed,"30,830"
43698,IA,"Ames, IA","Office Clerks, General",detailed,"35,320"
43699,IA,"Ames, IA","Office Machine Operators, Except Computer",detailed,"24,390"
43701,IA,"Ames, IA",Agricultural Equipment Operators,detailed,"41,840"
43703,IA,"Ames, IA",First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"53,630"
43704,IA,"Ames, IA",Carpenters,detailed,"37,780"
43705,IA,"Ames, IA",Cement Masons and Concrete Finishers,detailed,"34,300"
43706,IA,"Ames, IA",Construction Laborers,detailed,"31,020"
43707,IA,"Ames, IA","Paving, Surfacing, and Tamping Equipment Operators",detailed,"34,550"
43708,IA,"Ames, IA",Operating Engineers and Other Construction Equipment Operators,detailed,"41,900"
43709,IA,"Ames, IA",Electricians,detailed,"50,020"
43710,IA,"Ames, IA","Insulation Workers, Mechanical",detailed,"31,400"
43711,IA,"Ames, IA","Painters, Construction and Maintenance",detailed,"29,840"
43712,IA,"Ames, IA","Plumbers, Pipefitters, and Steamfitters",detailed,"45,280"
43713,IA,"Ames, IA",Highway Maintenance Workers,detailed,"47,060"
43715,IA,"Ames, IA","First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"54,170"
43716,IA,"Ames, IA","Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"61,250"
43717,IA,"Ames, IA",Automotive Body and Related Repairers,detailed,"45,040"
43718,IA,"Ames, IA",Automotive Service Technicians and Mechanics,detailed,"40,690"
43719,IA,"Ames, IA",Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"46,850"
43720,IA,"Ames, IA",Farm Equipment Mechanics and Service Technicians,detailed,"42,000"
43721,IA,"Ames, IA","Mobile Heavy Equipment Mechanics, Except Engines",detailed,"36,320"
43722,IA,"Ames, IA",Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"32,190"
43723,IA,"Ames, IA","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"45,170"
43724,IA,"Ames, IA",Industrial Machinery Mechanics,detailed,"52,320"
43725,IA,"Ames, IA",Telecommunications Line Installers and Repairers,detailed,"40,750"
43726,IA,"Ames, IA","Maintenance and Repair Workers, General",detailed,"38,800"
43728,IA,"Ames, IA",First-Line Supervisors of Production and Operating Workers,detailed,"61,080"
43729,IA,"Ames, IA",Team Assemblers,detailed,"32,160"
