,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
129380,TN,28940,"Knoxville, TN",17-0000,Architecture and Engineering Occupations,major,"83,000"
129381,TN,28940,"Knoxville, TN",17-1011,"Architects, Except Landscape and Naval",detailed,"63,300"
129382,TN,28940,"Knoxville, TN",17-1012,Landscape Architects,detailed,"89,190"
129383,TN,28940,"Knoxville, TN",17-1022,Surveyors,detailed,"42,070"
129384,TN,28940,"Knoxville, TN",17-2031,Biomedical Engineers,detailed,"73,330"
129385,TN,28940,"Knoxville, TN",17-2041,Chemical Engineers,detailed,"95,920"
129386,TN,28940,"Knoxville, TN",17-2051,Civil Engineers,detailed,"93,190"
129387,TN,28940,"Knoxville, TN",17-2061,Computer Hardware Engineers,detailed,"112,550"
129388,TN,28940,"Knoxville, TN",17-2071,Electrical Engineers,detailed,"93,680"
129389,TN,28940,"Knoxville, TN",17-2072,"Electronics Engineers, Except Computer",detailed,"94,150"
129390,TN,28940,"Knoxville, TN",17-2081,Environmental Engineers,detailed,"100,610"
129391,TN,28940,"Knoxville, TN",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"98,880"
129392,TN,28940,"Knoxville, TN",17-2112,Industrial Engineers,detailed,"92,080"
129393,TN,28940,"Knoxville, TN",17-2131,Materials Engineers,detailed,"75,890"
129394,TN,28940,"Knoxville, TN",17-2141,Mechanical Engineers,detailed,"86,000"
129395,TN,28940,"Knoxville, TN",17-2161,Nuclear Engineers,detailed,"132,150"
129396,TN,28940,"Knoxville, TN",17-2199,"Engineers, All Other",detailed,"108,440"
129397,TN,28940,"Knoxville, TN",17-3011,Architectural and Civil Drafters,detailed,"52,830"
129398,TN,28940,"Knoxville, TN",17-3012,Electrical and Electronics Drafters,detailed,"59,640"
129399,TN,28940,"Knoxville, TN",17-3013,Mechanical Drafters,detailed,"67,110"
129400,TN,28940,"Knoxville, TN",17-3019,"Drafters, All Other",detailed,"41,630"
129401,TN,28940,"Knoxville, TN",17-3022,Civil Engineering Technicians,detailed,"50,370"
129402,TN,28940,"Knoxville, TN",17-3023,Electrical and Electronics Engineering Technicians,detailed,"61,490"
129403,TN,28940,"Knoxville, TN",17-3024,Electro-Mechanical Technicians,detailed,"64,770"
129404,TN,28940,"Knoxville, TN",17-3025,Environmental Engineering Technicians,detailed,"61,040"
129405,TN,28940,"Knoxville, TN",17-3026,Industrial Engineering Technicians,detailed,"59,700"
129406,TN,28940,"Knoxville, TN",17-3027,Mechanical Engineering Technicians,detailed,"54,240"
129407,TN,28940,"Knoxville, TN",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,"59,920"
129408,TN,28940,"Knoxville, TN",17-3031,Surveying and Mapping Technicians,detailed,"48,890"
129409,TN,28940,"Knoxville, TN",19-0000,"Life, Physical, and Social Science Occupations",major,"65,920"
129410,TN,28940,"Knoxville, TN",19-1022,Microbiologists,detailed,"65,070"
129411,TN,28940,"Knoxville, TN",19-1023,Zoologists and Wildlife Biologists,detailed,"73,870"
129412,TN,28940,"Knoxville, TN",19-1029,"Biological Scientists, All Other",detailed,"60,280"
129413,TN,28940,"Knoxville, TN",19-1042,"Medical Scientists, Except Epidemiologists",detailed,"57,370"
129414,TN,28940,"Knoxville, TN",19-2012,Physicists,detailed,"109,060"
129415,TN,28940,"Knoxville, TN",19-2031,Chemists,detailed,"80,210"
129416,TN,28940,"Knoxville, TN",19-2032,Materials Scientists,detailed,"76,020"
129417,TN,28940,"Knoxville, TN",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"87,650"
129418,TN,28940,"Knoxville, TN",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,"78,920"
129419,TN,28940,"Knoxville, TN",19-2099,"Physical Scientists, All Other",detailed,"104,250"
129420,TN,28940,"Knoxville, TN",19-3031,"Clinical, Counseling, and School Psychologists",detailed,"88,310"
129421,TN,28940,"Knoxville, TN",19-4011,Agricultural and Food Science Technicians,detailed,"38,250"
129422,TN,28940,"Knoxville, TN",19-4021,Biological Technicians,detailed,"37,690"
129423,TN,28940,"Knoxville, TN",19-4031,Chemical Technicians,detailed,"45,490"
129424,TN,28940,"Knoxville, TN",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,"47,030"
129425,TN,28940,"Knoxville, TN",19-4092,Forensic Science Technicians,detailed,"51,730"
129426,TN,28940,"Knoxville, TN",19-4093,Forest and Conservation Technicians,detailed,"36,440"
129427,TN,28940,"Knoxville, TN",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,"38,470"
129428,TN,28940,"Knoxville, TN",21-0000,Community and Social Service Occupations,major,"35,980"
129429,TN,28940,"Knoxville, TN",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,"31,520"
129430,TN,28940,"Knoxville, TN",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,"46,660"
129431,TN,28940,"Knoxville, TN",21-1013,Marriage and Family Therapists,detailed,"33,200"
129432,TN,28940,"Knoxville, TN",21-1014,Mental Health Counselors,detailed,"32,110"
129433,TN,28940,"Knoxville, TN",21-1015,Rehabilitation Counselors,detailed,"22,120"
129434,TN,28940,"Knoxville, TN",21-1019,"Counselors, All Other",detailed,"38,440"
129435,TN,28940,"Knoxville, TN",21-1021,"Child, Family, and School Social Workers",detailed,"41,300"
129436,TN,28940,"Knoxville, TN",21-1022,Healthcare Social Workers,detailed,"45,550"
129437,TN,28940,"Knoxville, TN",21-1023,Mental Health and Substance Abuse Social Workers,detailed,"32,980"
129438,TN,28940,"Knoxville, TN",21-1029,"Social Workers, All Other",detailed,"36,780"
129439,TN,28940,"Knoxville, TN",21-1091,Health Educators,detailed,"45,500"
