,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
27784,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"52,550"
27785,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"37,730"
27786,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"54,190"
27787,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3043,Rail Car Repairers,detailed,"65,080"
27788,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3051,Motorboat Mechanics and Service Technicians,detailed,"34,860"
27789,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3052,Motorcycle Mechanics,detailed,"40,970"
27790,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"41,560"
27791,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3091,Bicycle Repairers,detailed,"28,290"
27792,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-3093,Tire Repairers and Changers,detailed,"26,880"
27793,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9011,Mechanical Door Repairers,detailed,"45,790"
27794,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"64,540"
27795,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"58,500"
27796,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9031,Home Appliance Repairers,detailed,"40,900"
27797,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9041,Industrial Machinery Mechanics,detailed,"57,270"
27798,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9043,"Maintenance Workers, Machinery",detailed,"46,140"
27799,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9044,Millwrights,detailed,"53,340"
27800,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9051,Electrical Power-Line Installers and Repairers,detailed,"64,670"
27801,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9052,Telecommunications Line Installers and Repairers,detailed,"59,390"
27802,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9061,Camera and Photographic Equipment Repairers,detailed,"29,290"
27803,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-9062,Medical Equipment Repairers,detailed,"55,280"
