,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
92422,NH,73050,"Dover-Durham, NH-ME",43-3021,Billing and Posting Clerks,detailed,"39,570"
92423,NH,73050,"Dover-Durham, NH-ME",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"40,390"
92424,NH,73050,"Dover-Durham, NH-ME",43-3051,Payroll and Timekeeping Clerks,detailed,"43,030"
92425,NH,73050,"Dover-Durham, NH-ME",43-3061,Procurement Clerks,detailed,"38,170"
92426,NH,73050,"Dover-Durham, NH-ME",43-3071,Tellers,detailed,"26,880"
92427,NH,73050,"Dover-Durham, NH-ME",43-4051,Customer Service Representatives,detailed,"44,240"
92428,NH,73050,"Dover-Durham, NH-ME",43-4061,"Eligibility Interviewers, Government Programs",detailed,"38,240"
92429,NH,73050,"Dover-Durham, NH-ME",43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"22,180"
92430,NH,73050,"Dover-Durham, NH-ME",43-4111,"Interviewers, Except Eligibility and Loan",detailed,"28,420"
92431,NH,73050,"Dover-Durham, NH-ME",43-4121,"Library Assistants, Clerical",detailed,"23,800"
92432,NH,73050,"Dover-Durham, NH-ME",43-4131,Loan Interviewers and Clerks,detailed,"38,360"
92433,NH,73050,"Dover-Durham, NH-ME",43-4141,New Accounts Clerks,detailed,"34,040"
92434,NH,73050,"Dover-Durham, NH-ME",43-4151,Order Clerks,detailed,"32,980"
92435,NH,73050,"Dover-Durham, NH-ME",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"41,070"
92436,NH,73050,"Dover-Durham, NH-ME",43-4171,Receptionists and Information Clerks,detailed,"27,520"
92437,NH,73050,"Dover-Durham, NH-ME",43-4199,"Information and Record Clerks, All Other",detailed,"34,750"
92438,NH,73050,"Dover-Durham, NH-ME",43-5021,Couriers and Messengers,detailed,"22,200"
92439,NH,73050,"Dover-Durham, NH-ME",43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,"42,010"
92440,NH,73050,"Dover-Durham, NH-ME",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"35,570"
92441,NH,73050,"Dover-Durham, NH-ME",43-5051,Postal Service Clerks,detailed,"52,800"
92442,NH,73050,"Dover-Durham, NH-ME",43-5052,Postal Service Mail Carriers,detailed,"50,540"
92443,NH,73050,"Dover-Durham, NH-ME",43-5061,"Production, Planning, and Expediting Clerks",detailed,"47,710"
92444,NH,73050,"Dover-Durham, NH-ME",43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,"32,680"
92445,NH,73050,"Dover-Durham, NH-ME",43-5081,Stock Clerks and Order Fillers,detailed,"26,880"
92446,NH,73050,"Dover-Durham, NH-ME",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"51,950"
92447,NH,73050,"Dover-Durham, NH-ME",43-6012,Legal Secretaries,detailed,"28,330"
92448,NH,73050,"Dover-Durham, NH-ME",43-6013,Medical Secretaries,detailed,"36,950"
92449,NH,73050,"Dover-Durham, NH-ME",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"33,240"
92450,NH,73050,"Dover-Durham, NH-ME",43-9011,Computer Operators,detailed,"42,660"
92451,NH,73050,"Dover-Durham, NH-ME",43-9021,Data Entry Keyers,detailed,"29,110"
92452,NH,73050,"Dover-Durham, NH-ME",43-9041,Insurance Claims and Policy Processing Clerks,detailed,"35,610"
92453,NH,73050,"Dover-Durham, NH-ME",43-9061,"Office Clerks, General",detailed,"33,800"
92454,NH,73050,"Dover-Durham, NH-ME",43-9071,"Office Machine Operators, Except Computer",detailed,"29,740"
92455,NH,73050,"Dover-Durham, NH-ME",43-9199,"Office and Administrative Support Workers, All Other",detailed,"30,850"
92456,NH,73050,"Dover-Durham, NH-ME",45-0000,"Farming, Fishing, and Forestry Occupations",major,"28,680"
92457,NH,73050,"Dover-Durham, NH-ME",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"25,490"
92458,NH,73050,"Dover-Durham, NH-ME",47-0000,Construction and Extraction Occupations,major,"41,270"
92459,NH,73050,"Dover-Durham, NH-ME",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"52,900"
92460,NH,73050,"Dover-Durham, NH-ME",47-2031,Carpenters,detailed,"43,040"
92461,NH,73050,"Dover-Durham, NH-ME",47-2051,Cement Masons and Concrete Finishers,detailed,"34,370"
92462,NH,73050,"Dover-Durham, NH-ME",47-2061,Construction Laborers,detailed,"31,500"
92463,NH,73050,"Dover-Durham, NH-ME",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"51,430"
92464,NH,73050,"Dover-Durham, NH-ME",47-2111,Electricians,detailed,"46,430"
92465,NH,73050,"Dover-Durham, NH-ME",47-2141,"Painters, Construction and Maintenance",detailed,"34,150"
92466,NH,73050,"Dover-Durham, NH-ME",47-4051,Highway Maintenance Workers,detailed,"35,970"
92467,NH,73050,"Dover-Durham, NH-ME",49-0000,"Installation, Maintenance, and Repair Occupations",major,"48,200"
92468,NH,73050,"Dover-Durham, NH-ME",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"75,960"
92469,NH,73050,"Dover-Durham, NH-ME",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,*
92470,NH,73050,"Dover-Durham, NH-ME",49-3021,Automotive Body and Related Repairers,detailed,"37,960"
92471,NH,73050,"Dover-Durham, NH-ME",49-3023,Automotive Service Technicians and Mechanics,detailed,"45,390"
92472,NH,73050,"Dover-Durham, NH-ME",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"48,070"
92473,NH,73050,"Dover-Durham, NH-ME",49-3052,Motorcycle Mechanics,detailed,"35,140"
92474,NH,73050,"Dover-Durham, NH-ME",49-3093,Tire Repairers and Changers,detailed,"26,350"
92475,NH,73050,"Dover-Durham, NH-ME",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"44,660"
92476,NH,73050,"Dover-Durham, NH-ME",49-9041,Industrial Machinery Mechanics,detailed,"54,310"
92477,NH,73050,"Dover-Durham, NH-ME",49-9071,"Maintenance and Repair Workers, General",detailed,"36,490"
92478,NH,73050,"Dover-Durham, NH-ME",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"36,190"
92479,NH,73050,"Dover-Durham, NH-ME",51-0000,Production Occupations,major,"33,940"
92480,NH,73050,"Dover-Durham, NH-ME",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"58,640"
92481,NH,73050,"Dover-Durham, NH-ME",51-2022,Electrical and Electronic Equipment Assemblers,detailed,"30,670"
92482,NH,73050,"Dover-Durham, NH-ME",51-2023,Electromechanical Equipment Assemblers,detailed,"34,180"
92483,NH,73050,"Dover-Durham, NH-ME",51-2092,Team Assemblers,detailed,"31,400"
92484,NH,73050,"Dover-Durham, NH-ME",51-3021,Butchers and Meat Cutters,detailed,"37,310"
92485,NH,73050,"Dover-Durham, NH-ME",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"32,440"
92486,NH,73050,"Dover-Durham, NH-ME",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"30,680"
