,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
25835,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4011,Brokerage Clerks,detailed,"60,410"
25836,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4021,Correspondence Clerks,detailed,"39,240"
25837,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4031,"Court, Municipal, and License Clerks",detailed,"48,780"
25838,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"41,850"
25839,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4051,Customer Service Representatives,detailed,"41,220"
25840,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4061,"Eligibility Interviewers, Government Programs",detailed,"56,840"
25841,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4071,File Clerks,detailed,"32,790"
25842,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"23,420"
25843,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4111,"Interviewers, Except Eligibility and Loan",detailed,"40,280"
25844,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4121,"Library Assistants, Clerical",detailed,"32,990"
25845,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4131,Loan Interviewers and Clerks,detailed,"42,330"
25846,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4151,Order Clerks,detailed,"39,820"
25847,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"44,780"
25848,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4171,Receptionists and Information Clerks,detailed,"34,390"
25849,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-4199,"Information and Record Clerks, All Other",detailed,"39,820"
25850,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5011,Cargo and Freight Agents,detailed,"53,850"
25851,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5021,Couriers and Messengers,detailed,"28,110"
25852,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,"50,210"
25853,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"42,880"
25854,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5041,"Meter Readers, Utilities",detailed,"63,760"
25855,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5051,Postal Service Clerks,detailed,"51,620"
25856,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5052,Postal Service Mail Carriers,detailed,"51,780"
25857,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"50,080"
25858,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5061,"Production, Planning, and Expediting Clerks",detailed,"48,420"
25859,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,"35,100"
25860,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5081,Stock Clerks and Order Fillers,detailed,"28,880"
25861,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"36,680"
25862,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"64,270"
25863,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-6012,Legal Secretaries,detailed,"46,320"
25864,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-6013,Medical Secretaries,detailed,"39,700"
25865,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"43,510"
25866,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9011,Computer Operators,detailed,"43,140"
25867,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-9021,Data Entry Keyers,detailed,"37,030"
